temperature,floor1,floor2,floor3,floor4,areaEvaluated
18,80,99,71,95,180
20,91,70,61,58,181
17,101,61,99,70,259
22,59,66,64,63,167
22,68,88,80,94,176
23,79,101,83,100,335
23,103,110,92,97,301
23,81,61,101,50,277
18,81,53,100,94,294
16,108,94,104,83,246
16,51,73,66,57,291
17,83,101,68,67,224
19,51,67,106,56,225
19,87,82,77,68,312
21,83,63,87,57,172
22,82,68,75,83,279
19,104,100,100,51,189
19,72,94,74,102,203
18,65,77,64,78,247
18,96,101,62,81,246
17,90,52,56,76,286
22,71,98,63,102,314
17,59,85,91,61,259
15,62,102,97,81,176
18,78,82,85,99,265
22,82,92,57,95,337
21,76,74,87,103,190
17,57,53,72,95,289
17,71,84,54,106,329
16,100,72,63,77,258
24,97,100,72,83,316
24,84,80,91,87,295
16,105,73,77,56,157
15,72,110,107,61,243
18,66,104,68,66,177
15,89,95,87,51,317
21,106,91,60,83,340
18,75,55,107,74,192
17,82,77,67,64,247
19,96,85,81,55,325
20,58,52,73,64,173
17,84,86,80,75,193
18,64,72,81,68,196
24,52,98,60,107,198
22,79,83,54,67,338
19,54,108,110,84,231
17,91,74,58,104,225
24,56,101,83,74,153
20,94,94,80,99,194
24,60,89,72,70,283
15,92,87,105,69,240
22,56,86,58,61,332
22,78,75,98,84,291
22,109,105,97,70,176
15,65,88,100,66,233
17,83,78,52,72,193
16,68,71,87,53,260
15,75,54,70,82,178
16,98,88,79,71,285
15,59,88,70,51,280
21,83,69,101,92,173
16,67,58,60,87,317
24,56,83,68,53,315
16,98,51,68,86,309
18,102,52,60,105,210
15,105,97,75,85,182
23,75,102,79,66,212
19,106,68,76,55,302
15,96,51,96,102,300
23,61,108,106,73,155
18,82,76,100,55,213
20,102,108,59,72,326
24,66,51,79,66,200
20,94,63,74,74,239
22,79,86,66,73,237
24,53,76,57,96,262
20,69,74,102,52,328
24,101,88,80,88,266
16,89,53,104,53,280
19,74,93,79,93,320
18,56,77,103,53,230
20,102,53,84,54,335
22,67,97,75,85,186
21,65,73,79,85,199
15,56,58,90,81,281
15,81,84,102,82,285
19,69,75,98,104,292
21,69,50,52,73,192
24,101,110,101,94,277
22,84,58,86,67,245
16,54,53,51,54,244
20,57,56,106,61,216
17,62,84,83,75,163
19,80,102,87,65,258
16,84,109,53,101,247
15,69,59,83,69,278
24,96,53,97,101,253
17,109,99,70,52,302
16,100,64,92,96,323
17,109,99,91,102,245
21,63,55,75,82,235
22,60,86,81,78,200
18,80,95,54,94,339
24,110,88,93,66,269
16,63,68,54,59,255
23,52,81,51,96,151
18,101,91,99,90,327
19,95,91,54,62,330
19,109,55,61,68,263
15,54,97,97,97,236
21,90,74,78,83,258
17,91,95,104,50,298
24,76,68,54,56,198
18,104,101,60,54,333
21,102,109,73,66,152
24,90,65,94,83,255
16,56,107,92,108,150
21,76,110,62,66,164
16,106,91,109,68,325
24,74,93,103,81,255
22,78,96,80,86,290
22,76,62,77,59,315
19,101,60,66,55,210
20,97,77,72,81,226
18,63,64,110,105,158
17,71,71,98,73,287
22,73,94,84,108,259
17,100,96,86,79,306
19,59,85,108,86,157
20,54,65,96,63,237
22,101,106,108,50,278
22,74,65,77,103,161
16,106,108,51,71,283
19,95,96,85,90,168
20,82,67,64,75,224
15,84,56,101,101,217
15,94,79,72,72,199
23,80,53,107,83,231
17,53,75,71,104,325
24,65,61,74,83,164
16,105,103,100,50,244
22,90,101,98,82,159
24,83,59,72,74,335
24,66,105,70,106,336
19,75,98,65,71,304
24,110,54,52,59,184
17,104,60,88,93,222
24,100,60,88,70,205
19,76,83,55,83,152
22,81,101,58,69,337
20,102,95,108,50,233
22,99,83,71,71,260
20,98,65,104,77,316
19,103,105,103,93,171
19,80,67,65,60,268
22,67,60,69,86,273
23,55,62,106,68,334
19,80,51,65,69,236
16,52,100,69,84,161
19,66,62,55,99,321
23,104,51,110,69,262
24,102,109,110,92,276
19,86,80,99,76,293
18,105,103,87,91,286
22,89,78,106,107,151
21,51,57,109,96,215
21,102,94,91,59,204
24,65,90,70,102,311
16,107,90,72,56,335
15,73,89,107,70,317
16,89,99,65,60,180
23,54,86,103,62,327
19,81,101,101,72,150
20,90,95,99,105,175
23,70,52,66,83,187
18,89,103,60,58,194
24,92,97,51,110,320
15,91,50,53,99,285
21,50,78,68,102,186
17,71,98,78,62,288
22,61,84,105,74,262
20,87,51,65,98,294
21,51,80,77,59,181
22,88,53,58,89,263
19,76,87,66,101,172
23,102,67,64,74,338
16,105,57,56,104,304
21,69,65,84,80,221
17,51,55,72,66,161
22,68,77,63,92,198
16,110,52,85,64,268
16,60,55,98,110,219
20,91,50,51,104,154
24,84,97,74,54,209
20,70,50,64,99,281
24,83,75,80,90,270
15,110,102,93,61,256
21,91,104,92,74,216
21,54,84,85,106,312
17,90,97,105,86,311
15,62,59,81,90,230
20,98,104,77,58,156
17,76,96,86,86,308
16,64,96,93,105,209
22,55,77,87,92,164
23,105,70,55,88,173
19,77,99,67,85,197
18,62,89,59,58,152
20,65,105,93,103,272
15,57,83,51,98,247
21,72,103,91,69,330
17,77,104,105,88,199
19,104,79,108,94,299
15,58,90,79,108,176
19,53,62,84,56,243
23,91,76,93,107,261
15,90,89,89,86,152
23,94,82,87,100,169
19,57,88,92,97,288
16,109,78,90,82,273
24,101,92,101,98,186
17,69,105,62,56,160
18,87,58,77,69,214
15,91,100,55,98,249
19,65,82,70,86,289
19,54,77,87,76,335
21,90,67,61,75,212
15,76,68,105,59,321
24,80,61,84,75,272
23,72,63,82,83,260
17,65,50,80,102,217
23,85,88,72,80,284
16,53,72,75,80,214
17,101,62,89,108,203
16,110,99,77,90,168
15,57,92,62,95,256
21,84,97,53,100,162
18,61,100,67,92,340
17,75,58,85,87,264
21,96,68,96,90,249
20,94,52,89,70,318
16,97,104,99,99,327
17,80,77,110,62,230
15,91,51,68,93,316
22,90,102,67,55,233
22,83,53,84,55,203
21,59,72,87,104,251
18,58,60,56,90,246
23,86,102,76,92,153
21,96,72,101,64,170
22,79,57,90,60,267
16,71,63,72,100,254
19,89,110,91,63,152
19,78,65,105,107,193
15,68,65,58,50,334
16,57,61,71,110,226
21,58,109,78,56,237
21,102,108,71,106,288
16,73,87,69,72,199
16,88,95,80,95,162
21,71,50,56,107,268
20,104,59,97,74,287
18,69,71,66,65,305
17,67,69,87,108,307
19,95,78,81,98,168
16,52,103,65,51,339
19,68,87,94,80,274
23,55,69,73,59,173
20,59,66,50,92,273
24,99,53,51,88,263
18,98,76,54,89,210
21,62,52,77,52,156
16,65,51,55,81,202
20,103,59,75,96,223
19,69,101,78,57,252
18,96,65,60,81,200
16,60,59,64,95,278
21,66,89,100,96,232
16,50,72,91,64,255
23,53,106,71,106,179
20,54,91,110,99,290
15,90,106,105,52,261
19,54,56,68,92,265
15,59,61,104,109,304
16,62,105,60,87,209
22,105,50,87,105,323
24,98,60,92,70,220
15,109,94,52,92,151
22,87,101,66,50,153
20,106,95,52,64,187
23,71,74,62,55,239
18,88,69,69,95,328
20,59,90,81,87,214
22,55,73,51,95,259
15,87,50,53,69,230
21,75,64,59,81,321
21,75,55,101,92,282
18,93,103,80,58,169
16,85,62,102,105,161
21,58,54,67,52,244
23,106,68,66,69,321
15,88,108,81,85,248
15,89,71,69,70,320
24,79,71,64,107,310
19,59,109,102,74,262
17,75,68,62,90,209
18,104,103,88,57,276
19,89,110,86,69,303
20,68,61,97,88,282
16,81,70,100,74,239
24,99,52,79,54,172
22,56,58,60,85,227
16,106,68,88,87,232
22,110,91,66,99,194
17,52,52,71,86,315
16,57,70,81,107,303
18,83,65,95,79,153
20,67,80,79,108,221
24,75,89,64,84,257
18,62,53,68,71,294
20,77,75,93,80,276
17,90,84,75,54,199
15,60,75,75,97,327
23,56,65,83,103,159
22,92,58,69,94,236
20,80,103,95,84,294
18,108,76,87,93,222
23,73,64,53,63,272
17,95,75,69,75,152
15,91,77,63,98,229
20,71,51,103,102,262
15,104,107,74,73,240
22,64,68,66,67,185
16,87,91,63,71,212
20,72,108,53,54,180
24,100,60,100,67,296
17,108,71,98,85,233
16,54,94,60,54,285
19,103,62,59,94,340
15,103,71,81,83,172
22,68,52,52,99,168
19,78,63,74,61,262
17,64,85,64,108,249
19,65,70,52,65,158
24,103,53,71,76,278
18,84,54,107,82,277
18,62,92,73,84,235
18,74,90,94,92,237
23,52,109,104,57,310
20,95,62,63,86,183
19,107,85,87,85,323
16,55,97,75,65,247
21,76,75,63,58,161
16,57,79,90,88,340
18,109,103,86,52,263
18,106,65,66,102,282
15,80,101,105,103,221
21,74,60,109,66,325
22,72,56,96,109,267
22,58,62,71,102,194
20,67,57,98,82,241
20,99,56,70,86,153
21,74,94,82,55,186
20,62,61,69,106,320
20,58,106,101,78,272
16,91,73,81,74,339
15,92,91,107,73,336
15,57,75,54,108,152
19,93,80,100,74,207
16,50,59,62,96,320
20,82,74,80,76,164
19,87,50,70,56,300
16,87,79,91,82,250
20,81,102,79,58,324
19,102,72,59,74,210
16,80,107,58,99,191
16,86,63,74,101,319
24,81,77,64,50,196
22,67,84,89,76,265
17,89,82,109,76,150
18,69,103,73,100,228
16,96,95,95,102,332
20,59,64,50,92,259
22,97,82,64,109,258
18,101,80,68,92,226
23,57,106,57,67,340
16,74,106,62,58,198
22,108,66,70,100,157
20,84,73,59,68,233
22,68,87,63,74,255
20,104,65,50,65,153
20,95,82,50,54,159
18,90,63,102,75,206
19,67,68,52,58,201
22,98,61,103,75,156
19,52,91,103,51,321
23,61,55,101,51,334
17,109,67,110,110,190
16,97,61,80,98,277
16,51,57,88,103,200
21,93,86,71,94,214
17,106,90,67,82,216
24,95,89,99,54,256
19,80,104,50,81,267
24,53,50,81,80,305
21,90,81,90,83,154
21,101,63,77,51,244
23,55,90,106,63,159
21,87,97,67,109,287
20,101,97,93,83,314
22,98,70,102,109,233
21,101,66,92,83,189
22,79,52,74,107,303
23,95,92,71,58,318
18,56,81,105,72,302
23,99,97,79,79,271
24,69,99,95,56,261
23,51,83,79,59,290
16,69,110,77,92,296
16,98,69,71,81,223
16,108,103,101,102,230
24,75,95,64,97,194
20,96,79,93,94,235
21,77,51,86,51,306
21,70,71,81,106,212
18,57,81,108,98,216
22,60,85,76,55,208
19,104,66,57,66,154
24,104,54,106,77,172
19,67,99,55,51,318
15,54,85,71,96,189
16,102,109,53,94,332
16,59,68,60,74,229
15,84,56,92,62,167
18,58,105,93,108,320
18,104,61,94,75,216
24,75,78,65,88,291
22,71,104,69,94,300
17,94,69,52,80,249
23,90,94,82,74,231
17,96,83,96,81,317
15,71,83,97,84,325
17,62,103,83,74,165
15,93,66,68,66,195
22,57,90,52,54,204
18,93,67,53,79,304
19,56,102,82,68,188
17,77,107,52,77,322
17,59,86,92,56,313
16,104,68,60,77,280
17,69,93,54,78,255
22,87,57,107,79,266
23,107,106,109,88,237
19,79,105,75,86,320
21,104,101,72,84,226
20,64,57,100,83,330
23,76,55,108,73,295
23,71,85,94,73,198
21,78,66,106,102,233
23,75,84,101,51,217
19,99,97,101,67,309
23,86,89,96,70,174
18,110,104,67,58,192
15,94,88,96,58,275
20,96,76,93,108,258
16,73,80,101,93,209
20,56,63,55,69,330
22,98,67,95,62,239
16,98,76,79,67,158
16,81,74,75,61,168
20,63,102,88,78,241
17,83,68,53,90,228
23,73,94,61,104,327
16,74,66,50,69,208
23,50,68,58,69,280
23,105,68,100,106,263
20,71,82,98,60,216
17,58,88,68,58,255
16,79,71,66,81,175
16,106,84,107,95,280
17,81,59,101,58,274
21,77,93,105,88,292
22,100,109,106,89,168
21,106,65,72,72,227
16,52,98,76,87,199
21,108,90,78,106,164
15,74,104,76,99,334
24,67,80,53,85,324
22,76,53,84,73,185
17,67,86,104,56,330
18,54,65,109,70,166
16,88,103,105,77,150
18,71,68,75,86,286
24,54,60,97,79,335
21,93,103,56,81,238
23,64,107,58,102,205
17,82,50,98,110,335
21,106,93,53,86,256
15,105,80,73,67,195
19,106,59,74,99,329
24,80,67,75,97,155
18,99,92,73,70,292
15,79,72,97,54,294
19,77,95,93,54,201
16,104,74,98,77,278
18,84,56,81,105,157
19,109,81,96,85,281
16,54,85,69,86,223
17,77,77,59,82,284
24,107,87,75,100,334
22,108,76,94,82,279
18,50,75,62,60,328
17,70,104,83,65,203
17,59,88,69,64,230
15,56,74,100,95,238
22,87,89,88,107,282
22,94,98,74,73,166
24,50,58,68,105,154
20,78,79,97,69,162
17,57,69,85,70,176
20,75,108,82,64,222
17,54,78,107,73,229
15,99,73,110,101,221
22,84,104,77,73,255
15,87,50,74,97,299
15,74,93,108,87,191
22,64,59,67,110,189
16,86,73,91,90,186
21,54,62,79,54,167
15,57,93,54,67,224
16,78,86,82,97,281
18,88,56,82,69,275
19,103,82,85,86,183
16,105,57,103,68,313
16,101,85,107,59,331
16,88,91,51,90,246
20,66,96,65,87,296
22,85,93,92,93,230
22,63,58,107,68,285
17,98,65,53,99,222
21,109,107,77,87,158
17,69,109,66,78,314
17,56,58,106,110,255
23,84,62,104,80,209
19,95,91,53,65,266
18,59,90,54,109,278
18,78,77,68,107,154
24,63,84,106,102,193
24,72,60,62,109,268
16,101,83,65,105,226
23,87,106,64,62,159
21,68,87,67,66,231
19,61,62,79,85,177
21,109,61,105,54,298
22,82,109,91,78,293
16,77,88,91,63,239
22,73,105,65,71,212
20,84,59,68,109,336
15,62,88,110,107,269
23,96,105,67,73,311
16,72,81,53,53,339
24,76,98,81,50,334
16,59,74,107,109,154
22,61,67,110,84,270
16,96,96,97,92,263
24,50,56,99,65,265
15,65,101,98,97,283
22,109,92,63,63,187
19,54,101,83,64,163
20,59,73,83,87,290
19,106,99,70,61,330
24,106,99,80,78,252
18,94,76,54,75,297
22,71,71,69,104,237
22,54,98,55,90,152
21,59,72,92,102,293
17,107,52,92,90,292
24,64,59,54,70,221
20,105,104,100,58,338
15,78,56,82,58,227
24,94,78,100,57,202
23,60,84,99,96,315
19,101,74,72,74,223
16,104,95,71,98,278
20,56,61,75,72,338
22,79,73,78,78,220
23,80,72,70,95,238
21,62,106,57,51,158
19,101,106,58,110,176
24,65,106,99,50,300
20,109,98,77,78,272
18,50,107,50,87,246
22,96,88,96,85,183
22,69,58,68,92,220
21,66,57,70,95,261
21,89,94,79,50,184
17,74,64,105,77,258
15,89,79,56,58,153
16,56,54,52,68,298
15,108,72,73,72,236
20,72,101,89,57,255
23,63,79,50,55,319
21,108,107,91,53,289
15,81,53,86,107,201
20,110,105,89,60,202
21,56,64,77,58,213
22,98,84,71,101,208
18,91,73,108,53,331
20,71,75,89,77,180
19,51,60,108,88,204
21,73,89,71,88,156
18,66,60,54,50,281
16,106,98,76,55,326
16,65,102,101,108,284
22,80,79,74,81,198
21,62,63,73,54,277
22,78,56,102,77,153
17,52,108,71,52,190
23,52,60,82,68,169
18,108,105,55,93,259
23,65,103,87,56,299
20,66,101,58,66,182
18,79,104,81,61,167
23,100,71,101,94,237
20,61,86,79,105,313
19,94,73,91,98,283
17,82,62,96,92,284
19,105,79,92,90,166
19,67,64,67,87,337
18,85,77,101,92,253
16,56,96,103,77,282
15,89,102,104,73,184
16,68,93,62,75,221
16,102,69,58,87,196
16,101,67,104,65,322
21,73,73,90,95,200
23,58,51,90,106,248
23,94,84,108,70,236
24,72,83,98,105,198
22,61,66,78,74,182
17,75,69,56,55,279
16,110,77,101,91,245
18,89,51,94,79,250
24,87,81,80,60,335
22,105,101,68,56,275
24,109,106,105,70,189
17,107,69,64,56,248
17,61,72,70,82,215
22,62,76,85,50,286
23,95,57,109,69,167
18,96,73,64,89,325
16,106,67,98,102,170
22,56,62,76,109,283
22,103,65,65,97,259
15,75,67,53,83,253
18,84,79,78,110,296
17,77,57,109,101,279
15,109,87,92,75,340
24,83,87,52,59,240
21,62,86,95,103,188
20,82,81,59,85,283
22,63,75,63,57,260
17,83,82,102,91,313
18,72,85,76,104,327
15,57,61,80,93,244
23,71,95,98,101,270
19,97,89,68,96,314
17,60,86,62,85,239
18,56,89,100,81,333
18,73,62,69,52,306
22,51,110,79,90,260
24,67,56,95,77,150
21,90,103,74,63,256
24,68,96,71,68,184
23,74,65,57,103,197
21,62,74,80,91,306
16,85,93,59,59,216
21,55,86,66,57,223
23,90,107,58,91,198
18,99,54,92,98,225
24,92,74,56,68,206
23,84,103,60,73,223
20,71,61,110,89,211
21,56,65,80,79,265
24,95,94,77,66,176
23,51,76,87,89,185
24,76,76,103,83,253
19,101,54,101,79,227
22,84,69,105,84,316
19,87,59,94,89,336
18,104,101,71,51,242
21,57,71,107,107,292
16,64,52,63,64,214
18,110,68,102,62,325
23,99,71,106,78,291
15,65,108,74,56,207
19,62,78,96,98,264
18,99,87,72,107,174
17,73,71,96,68,295
16,58,86,77,104,158
19,77,56,56,100,337
24,104,63,82,66,311
21,91,99,100,90,314
15,50,76,57,106,214
18,73,89,61,85,236
23,63,71,98,70,196
21,76,61,50,60,316
23,83,72,74,88,284
24,89,68,74,89,328
20,77,108,70,106,281
18,85,55,55,76,340
20,90,72,99,104,163
20,69,94,75,83,166
22,77,65,84,107,172
19,71,70,99,105,256
15,81,57,110,92,182
15,53,83,94,79,283
21,69,64,64,107,234
16,100,109,80,50,156
15,88,82,92,103,194
19,50,66,50,87,193
21,98,72,61,80,316
23,86,81,78,107,208
22,104,54,73,52,280
23,57,54,90,95,236
18,107,78,80,55,150
18,72,60,62,106,152
23,57,62,85,105,332
15,55,73,98,100,212
20,92,95,61,108,170
24,56,92,110,102,282
16,82,66,53,71,274
19,56,102,78,63,323
16,56,90,77,63,250
22,62,50,98,72,247
23,84,104,85,52,183
23,83,50,72,62,304
21,73,73,79,99,301
18,96,103,110,70,279
18,58,77,101,62,290
21,55,68,78,102,335
23,65,72,88,105,331
24,93,56,77,89,331
22,51,85,57,65,176
20,66,82,89,55,329
19,70,53,61,88,286
19,53,102,52,69,205
24,68,52,68,71,260
15,105,62,89,51,248
23,89,81,89,89,281
24,77,64,85,74,168
16,70,61,106,101,269
20,104,104,87,74,234
21,99,100,86,80,301
18,105,74,70,52,193
22,85,64,103,56,327
17,88,81,60,64,239
18,109,101,97,76,213
22,90,68,53,93,166
16,55,60,75,53,266
22,87,89,89,97,283
21,89,69,51,82,242
24,106,96,68,52,313
19,76,92,98,106,309
24,109,65,98,81,267
17,65,94,92,74,220
21,89,54,85,61,220
17,71,103,53,84,215
22,97,79,54,50,340
19,88,109,107,88,200
24,110,63,73,53,209
16,96,107,106,99,268
24,95,91,97,56,325
24,72,90,93,73,232
21,53,88,68,110,296
21,110,72,62,62,245
17,107,94,62,62,228
22,101,110,110,62,277
23,61,61,97,69,331
21,91,61,67,101,194
17,72,88,62,62,219
17,53,91,67,106,312
21,81,57,79,84,276
21,54,52,81,101,269
18,101,58,75,108,223
24,103,68,73,102,265
16,71,109,79,95,202
20,58,87,93,69,174
16,91,53,56,51,158
17,69,68,86,79,225
22,94,90,83,84,180
15,77,54,89,97,200
16,96,99,102,68,255
19,87,102,85,51,267
19,50,74,71,62,298
15,56,108,76,50,326
18,100,91,59,95,178
19,101,99,90,84,258
24,99,85,67,68,326
17,52,106,108,95,292
18,106,68,68,65,324
19,92,93,79,102,335
22,104,105,75,80,179
16,72,110,91,61,152
16,108,110,110,89,192
19,54,73,100,72,333
16,102,77,76,65,202
21,64,82,62,91,311
21,100,109,80,51,337
22,80,89,73,96,247
20,53,93,101,71,297
21,99,69,83,87,218
24,104,65,60,94,292
19,97,80,75,80,338
16,61,103,98,89,211
22,84,50,86,56,259
22,77,103,87,63,233
16,54,52,106,108,174
17,58,53,78,108,262
19,70,84,95,70,243
20,106,68,83,50,245
17,61,95,69,81,274
24,85,79,58,62,243
17,109,99,108,60,223
16,95,53,110,92,256
18,101,110,93,102,280
21,69,86,91,108,232
20,100,91,81,109,277
18,81,51,54,52,201
19,70,69,52,95,163
20,102,67,91,78,265
24,88,88,92,107,249
21,88,53,106,101,240
18,77,104,68,65,189
19,59,52,87,89,165
21,83,96,85,67,301
20,84,58,95,73,198
22,106,57,63,72,210
19,51,70,100,95,173
15,79,55,95,73,322
22,61,88,64,61,156
16,89,50,79,108,164
18,102,68,50,97,333
19,84,105,99,107,221
18,58,110,109,53,227
22,59,63,109,50,277
17,61,90,56,80,303
20,89,75,68,100,322
19,87,75,87,79,290
17,74,99,82,54,154
15,52,51,82,50,180
17,102,57,102,67,153
16,55,80,68,86,337
20,60,90,72,98,301
23,82,92,60,108,317
16,58,72,75,101,283
20,54,62,82,66,315
18,95,83,108,53,294
20,73,94,85,68,182
21,61,57,80,54,277
16,68,64,82,68,211
22,54,71,72,77,157
15,108,73,66,80,173
23,51,66,57,75,266
22,74,99,55,107,172
16,105,108,110,73,271
17,82,67,94,61,299
24,63,110,94,71,275
24,67,67,109,110,254
15,96,85,78,104,310
21,65,70,81,53,263
24,64,74,54,84,298
15,105,72,93,97,212
24,65,74,53,63,240
23,99,53,62,58,247
21,57,101,53,72,330
22,66,61,109,82,253
17,84,70,87,77,252
23,72,75,57,88,183
19,55,68,92,108,237
16,60,106,88,68,262
21,106,92,99,84,199
22,88,60,91,106,304
15,61,103,52,73,237
17,74,96,71,57,320
21,104,109,108,107,329
23,88,109,63,110,163
16,65,106,97,90,321
17,61,65,55,102,233
18,72,55,87,58,301
16,101,81,105,77,151
22,73,76,99,76,333
17,54,57,108,79,265
15,66,101,90,52,231
19,88,87,53,85,204
21,57,85,63,96,204
24,92,99,69,81,243
24,90,90,63,88,260
22,110,100,107,77,323
17,65,77,90,105,194
24,92,110,55,102,332
24,92,56,72,69,157
24,81,85,92,80,339
15,91,87,79,81,240
22,53,69,71,99,279
23,59,64,109,74,178
21,92,77,58,73,301
17,51,88,100,105,206
20,51,92,95,79,150
18,68,107,60,67,153
22,73,50,75,102,173
17,50,109,61,82,264
24,83,105,50,81,279
15,92,82,99,75,173
15,80,86,98,99,219
24,66,107,62,105,177
21,71,78,58,105,157
24,50,52,99,102,166
15,85,93,99,55,324
21,63,65,96,62,340
24,96,101,54,72,270
17,51,106,106,94,295
21,62,92,106,90,309
20,96,97,54,103,324
21,77,65,99,108,298
16,94,70,86,87,193
24,107,74,101,61,241
16,109,65,100,65,269
24,71,79,62,106,195
24,102,56,96,81,215
19,99,94,59,77,282
16,81,82,73,55,318
21,100,59,82,74,278
22,110,57,73,51,250
19,83,109,78,59,153
15,74,100,96,96,293
19,96,63,78,91,290
23,85,109,98,80,261
24,66,95,100,66,276
24,61,50,50,77,204
16,70,102,76,82,204
17,91,77,71,68,248
16,75,86,110,82,297
18,61,92,95,70,155
21,97,88,106,110,298
20,86,103,77,94,215
17,55,85,77,61,291
17,67,68,62,81,240
21,84,75,77,78,276
20,102,89,79,66,271
17,60,105,100,72,150
24,63,75,50,62,209
15,104,76,68,58,236
18,62,107,106,60,298
22,104,91,82,74,339
19,94,100,75,55,320
17,86,59,78,99,286
20,101,69,99,76,279
23,91,87,63,83,176
16,75,56,106,110,184
20,110,53,77,50,150
23,73,56,55,86,195
21,98,75,86,107,281
22,78,91,104,65,229
17,58,58,51,105,252
24,85,71,90,99,283
20,62,109,79,98,216
15,54,107,57,102,323
24,75,97,94,88,168
15,84,69,95,106,274
23,94,105,61,92,241
16,98,104,89,101,296
23,100,81,56,81,193
18,74,68,80,70,167
17,65,60,99,55,285
21,64,78,109,90,309
22,105,94,84,103,203
19,70,105,58,90,234
23,81,73,75,68,150
17,80,61,67,98,225
24,75,84,70,54,266
24,100,97,106,79,312
17,63,100,81,50,209
16,70,110,97,68,315
17,59,107,69,64,279
18,67,61,88,68,188
20,77,98,68,84,169
22,58,96,73,62,339
15,61,82,65,88,308
18,99,108,109,53,207
22,84,86,84,82,243
15,108,50,101,97,194
17,89,80,107,94,239
19,71,61,82,57,213
23,92,104,96,93,321
23,72,62,105,80,192
24,58,107,52,68,281
16,77,101,66,109,265
18,83,103,60,107,208
21,61,84,61,75,321
21,72,75,110,97,327
24,62,81,108,80,205
23,64,75,104,63,156
18,71,86,78,61,218
23,66,56,86,65,332
23,94,58,72,103,153
21,100,88,101,97,198
18,53,89,82,108,237
20,100,110,85,56,237
19,67,95,106,63,228
24,104,99,72,55,217
24,61,91,55,61,337
24,83,104,110,77,304
17,57,96,88,60,291
23,101,96,59,102,288
18,107,76,60,52,223
15,71,77,106,91,182
17,71,96,70,98,293
23,91,107,110,105,223
19,77,87,98,89,331
23,107,107,75,83,330
24,69,56,108,63,170
23,81,58,100,50,204
24,70,71,93,91,193
19,90,73,90,101,271
19,54,77,80,76,172
18,57,101,96,72,281
24,51,60,110,79,212
18,59,88,52,91,310
24,84,79,84,101,339
21,108,64,101,61,324
21,78,65,109,51,199
20,85,52,76,88,310
20,73,74,69,109,300
16,74,65,85,84,150
23,70,70,52,78,215
20,73,98,61,104,268
22,80,83,93,88,273
21,97,109,110,97,317
19,67,57,80,64,305
18,83,81,60,110,154
16,51,88,80,78,291
15,82,55,93,106,167
22,65,103,94,78,171
17,66,61,62,80,222
24,54,73,108,50,291
19,54,91,69,59,260
19,79,59,105,76,258
15,90,57,79,58,262
24,102,69,71,77,319
21,88,67,87,81,199
18,62,105,58,89,164
24,88,88,98,97,302
19,98,92,98,83,232
23,56,92,56,90,340
23,54,103,63,54,160
15,86,102,91,80,337
17,56,59,93,62,230
18,74,102,55,78,165
23,89,55,74,106,152
24,54,83,110,108,217
21,82,96,79,82,239
23,82,82,78,78,258
16,51,93,98,82,266
21,96,62,61,98,206
19,50,60,84,88,274
17,56,94,99,108,171
16,77,100,55,94,178
23,70,51,85,66,232
17,98,106,90,82,181
19,76,74,110,51,278
15,52,50,74,80,199
16,70,81,110,53,184
19,90,67,71,106,176
19,87,104,56,58,304
22,63,107,63,104,220
19,92,81,74,60,217
22,100,82,81,53,321
19,92,67,96,63,157
20,72,103,59,107,293
17,109,55,64,99,233
16,55,52,66,96,255
19,95,102,83,88,322
23,95,84,71,58,339
24,96,92,79,54,179
23,90,59,84,90,293
19,88,70,93,59,278
18,53,104,81,87,337
18,59,103,60,108,153
23,83,102,105,65,299
20,76,72,92,90,251
18,109,68,56,85,226
16,105,66,74,52,210
21,77,68,110,109,323
23,60,72,78,57,250
16,100,98,58,61,306
20,101,62,101,94,236
15,52,54,108,97,256
19,107,106,95,88,217
20,52,67,103,79,234
15,55,101,61,79,152
22,102,74,50,57,191
19,51,55,81,60,322
17,108,102,54,67,164
20,89,53,71,65,276
20,94,90,56,92,190
20,81,93,52,72,327
17,62,52,76,97,267
18,88,96,107,107,285
17,91,64,64,59,324
15,52,56,59,66,271
22,75,94,102,99,275
18,86,102,57,92,160
24,97,70,88,85,200
24,101,60,66,97,266
22,59,77,54,81,175
17,72,62,56,62,169
